,职位ID,职位名,薪资范围,公司ID,公司名,职位链接,发布时间,猎头名称,猎头ID,工作经验,公司主页,公司描述,岗位亮点
0,5504126,Python开发工程师,10k-20k,206460,柏睿数据,https://www.lagou.com/jobs/5504126.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/c218f532c8185fbbe0eae9a4bd8d72ab94f5ad2ec7b51415.html,数据服务｜咨询 / C轮 / 50-150人,“大数据 多绩效”
1,3547198,Android研发(往python后端培养),8k-14k,28807,森果,https://www.lagou.com/jobs/3547198.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/88709f54bfc486707bed026ba7f246ce657b7a1c61e0923b.html,IT技术服务｜咨询 / 天使轮 / 50-150人,“技术大牛，项目奖金，自主研发，提供mac”
2,6755018,python后端,9k-16k,28807,森果,https://www.lagou.com/jobs/6755018.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验在校/应届 / 本科,https://www.lagou.com/gongsi/v1/7916d9786646cbd40793500b30f1a67206af407f0bde03f2.html,IT技术服务｜咨询 / 天使轮 / 50-150人,“技术大牛，项目奖金，自主研发，提供mac”
3,8786286,研发实习生（Java，Python）,6k-12k,206460,柏睿数据,https://www.lagou.com/jobs/8786286.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验在校/应届 / 本科,https://www.lagou.com/gongsi/v1/6bdfd5b5e91abc2b6271674445a3d6f665c9331098bb59a2.html,数据服务｜咨询 / C轮 / 50-150人,“大数据”
4,8450487,Python开发工程师,4k-8k,452925,仑动科技,https://www.lagou.com/jobs/8450487.html?show=18e8073f7d404fca98852914081537ff,2021-06-10,,,经验在校/应届 / 不限,https://www.lagou.com/gongsi/v1/5edd3f42c51ffb8479c0e29673b9d3991e54de70a811492c.html,"企业服务,人工智能 / 未融资 / 少于15人",“发展前景”
5,3885975,Python开发工程师,9k-12k,23506,SendCloud,https://www.lagou.com/jobs/3885975.html?show=18e8073f7d404fca98852914081537ff,2021-05-06,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/e82621f7d77f5a73c0c9551520d1f2d09819cbaa043566ba.html,"移动互联网,企业服务 / A轮 / 50-150人",“全额六险一金、餐补、加班补助、双休”
6,7131644,Python开发工程师,8k-15k,67960,飞脉科技,https://www.lagou.com/jobs/7131644.html?show=18e8073f7d404fca98852914081537ff,2021-05-25,,,经验在校/应届 / 本科,https://www.lagou.com/gongsi/v1/4acbe9813ceba0dc9860aaa49528e7f4c22e72e94bf11fc4.html,"移动互联网,数据服务 / 未融资 / 15-50人",“双休、五险一金、半年晋升”
7,4946834,python开发工程师,5k-8k,429428,奇观技术,https://www.lagou.com/jobs/4946834.html?show=18e8073f7d404fca98852914081537ff,2021-03-02,,,经验不限 / 大专,https://www.lagou.com/gongsi/v1/641b2bd1a3fcafbc49be7cee0b0692edd2d56572d10c1a37.html,"移动互联网,电商 / 未融资 / 50-150人","“交通补助,通讯住房补,节假日放假,晋升快”"
8,8926348,Python后台开发工程师,7k-10k,123457693,爱投斯云计算,https://www.lagou.com/jobs/8926348.html?show=18e8073f7d404fca98852914081537ff,2021-06-07,,,经验不限 / 大专,https://www.lagou.com/gongsi/v1/60c331a18e1e090870257c5878186c05e186975e6d708eaaec28e44f0ba4e858.html,"软件服务｜咨询,IT技术服务｜咨询,物联网 / 未融资 / 15-50人",“核心团队来自BAT，股权激励”
9,6881431,python开发工程师,8k-15k,111175,ZingFront智线,https://www.lagou.com/jobs/6881431.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/38eda0efad4f85208741cc7a3867b67bb9b2536927411d76.html,"IT技术服务｜咨询,数据服务｜咨询 / A轮 / 50-150人",“六险一金 超长年假 绩效奖金 福利多多”
10,4577342,python工程师,15k-30k,7682,极验,https://www.lagou.com/jobs/4577342.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/0f08a0d6b1420f6bb42919ee8c2a3358dd074ddd26070be3.html,信息安全 / B轮 / 50-150人,"“团队超棒,产品超酷,AI,极客范”"
11,8378413,Python开发工程师,13k-19k,81421,夜莺科技,https://www.lagou.com/jobs/8378413.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/c662134e7fdb401726417d324e92c035db0635d941a514be.html,企业服务 / A轮 / 150-500人,“大牛多、双休、涨薪快、行业头部、环境酷、弹性制”
12,8008422,python开发工程师,15k-30k,117914191,和骏出行,https://www.lagou.com/jobs/8008422.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/403f687cfcec9f08ae0d75ca1e6f495480fc62c06e86266a4cd5217c9b360aee.html,移动互联网 / 天使轮 / 50-150人,“五险一金 ；午餐补贴”
13,8691786,Python开发工程师,8k-15k,119124414,润泽致远,https://www.lagou.com/jobs/8691786.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验5-10年 / 大专,https://www.lagou.com/gongsi/v1/61f0e8c8bf17dc85a85435ccfd649de0e3260b9535e5fd99b3793e1fd6e01f62.html,IT技术服务｜咨询 / 不需要融资 / 150-500人,“五险一金 办公环境 优越”
14,1892699,Python（极验验证）,9k-18k,7682,极验,https://www.lagou.com/jobs/1892699.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 不限,https://www.lagou.com/gongsi/v1/818b6dd3c11c662347af29f42ea811ace0f5013994a3a1c5.html,信息安全 / B轮 / 50-150人,“双休+弹性工作制+五险一金+餐补”
15,8829024,python开发工程师,15k-30k,451,腾讯,https://www.lagou.com/jobs/8829024.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/267b83de48407b34cf6aae9fb4cadbd7.html,"游戏,社交媒体,音频｜视频媒体 / 上市公司 / 2000人以上",“云计算”
16,7416794,python中级开发工程师,10k-20k,432370,哥本巷,https://www.lagou.com/jobs/7416794.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/bea66c61674633fe7b68ae052109c8018a6e1518600701c5.html,"软件服务｜咨询,数据服务｜咨询 / 未融资 / 15-50人",“五险一金，餐补，带薪年假，双休”
17,5645078,后端开发工程师（Java、C#，Python）,12k-20k,67300,ThoughtWorks,https://www.lagou.com/jobs/5645078.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/dfbaa5e1fc231098a3393691e0900332e46e82ce05304ee1.html,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 2000人以上",“外企背景 追求技术卓越 扁平化管理 不加班”
18,8624237,Python开发工程师[J841289],10k-15k,71090,美市科技,https://www.lagou.com/jobs/8624237.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/c03589c9de362e002004bda8eea5c116e323026dd21548f9.html,数据服务｜咨询 / A轮 / 50-150人,“六险一金 领导nice 绩效年终奖 年度体检”
19,8327907,【2021春招】Python研发工程师(可转正),12k-20k,81421,夜莺科技,https://www.lagou.com/jobs/8327907.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验在校/应届 / 本科,https://www.lagou.com/gongsi/v1/10d49d50cec052adac2c232a9df57279df6feaaf3d59ffc7.html,企业服务 / A轮 / 150-500人,“大牛多、双休、涨薪快、行业头部、环境酷、弹性制”
20,8409176,python后端开发工程师,6k-8k,336588,武汉市瑞思信息技术有限公司,https://www.lagou.com/jobs/8409176.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/c00cd7c38fe8f4db11e73552947dbae23fa1803bf319784c.html,"移动互联网,数据服务 / 不需要融资 / 50-150人",“年终奖、餐补、节日慰问，带薪年假，加班补贴”
21,5490115,python工程师（实习岗）,2k-4k,101927,优聘科技,https://www.lagou.com/jobs/5490115.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验在校/应届 / 本科,https://www.lagou.com/gongsi/v1/49015c2ce268ed7aaa0361ff4e879bb2967e0bf89754f40a.html,"移动互联网,企业服务 / 不需要融资 / 15-50人",“弹性工作 留用机会”
22,8977674,Python后端开发工程师,11k-13k,123434807,鲁曼国际贸易,https://www.lagou.com/jobs/8977674.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/db222621e346efd009747ab490c400894d0684c2940da6e7ab6b4c5448d44c5d.html,贸易｜进出口 / 不需要融资 / 15-50人,“14薪，朝九晚六，周末双休”
23,7993556,python开发工程师（武汉）,13k-26k,73354,易博天下,https://www.lagou.com/jobs/7993556.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/200ce2b7feed3e51826e5b4a26887dd2d599842a3b2a71f6.html,软件服务｜咨询 / 上市公司 / 500-2000人,“上市公司 五险一金 周末双休 团队氛围好”
24,8651807,python开发工程师,7k-10k,142689,云台数据,https://www.lagou.com/jobs/8651807.html?show=18e8073f7d404fca98852914081537ff,3天前发布,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/b52ba9fa659d0f40c38d4feea284d4079adc118eefb8a8b5.html,"数据服务,软件开发 / 天使轮 / 15-50人",“稳定！”
25,8632495,python开发工程师,11k-18k,105664,诚迈,https://www.lagou.com/jobs/8632495.html?show=18e8073f7d404fca98852914081537ff,2021-06-10,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/38d95a4a1a8d380f39404fbfc318ba2dce306948063377c8.html,"移动互联网,企业服务 / 不需要融资 / 2000人以上","“五险一金,周末双休,带薪年假,加班费”"
26,8907521,python开发工程师,12k-24k,124770,CDS,https://www.lagou.com/jobs/8907521.html?show=18e8073f7d404fca98852914081537ff,2021-06-11,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/b4894699bd6c14964cca9cb63bf359338e10f3177e96ad65.html,数据服务｜咨询 / 上市公司 / 150-500人,“上市公司 大牛带队”
27,8287667,数据开发-python（WHY1106）,10k-20k,119222,招银云创,https://www.lagou.com/jobs/8287667.html?show=18e8073f7d404fca98852914081537ff,2021-06-11,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/dc6789644f4bc7a229998a4a565b24e448254ccd9167800b.html,"IT技术服务｜咨询,软件服务｜咨询 / 不需要融资 / 500-2000人",“平台大 年终奖”
28,8469657,高级python开发工程师,13k-20k,121771865,袁咸威科技,https://www.lagou.com/jobs/8469657.html?show=18e8073f7d404fca98852914081537ff,2021-06-11,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/84c4f1bc0d09f464bb3e1ddcb72ea8b3ff6b977cdbdf1f76619275b8dec67c99.html,软件开发 / 未融资 / 50-150人,“福利”
29,8796238,python开发工程师,7k-10k,66365,易维科技,https://www.lagou.com/jobs/8796238.html?show=18e8073f7d404fca98852914081537ff,2021-05-14,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/a7e9f503ba757ccb813e9026a0c01d92ed25672084b4b45c.html,移动互联网 / 上市公司 / 150-500人,“带薪年假、节日福利、周末双休、五险一金等”
30,8508819,python开发工程师,11k-20k,98702,力太工业,https://www.lagou.com/jobs/8508819.html?show=18e8073f7d404fca98852914081537ff,2021-04-19,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/c9e8aafe74499162e105c136fd9bd6ac820961f564248422.html,"移动互联网,其他 / C轮 / 150-500人",“双休 五险一金 餐补 交通补 通讯补”
31,8834784,python开发工程师,10k-18k,82916177,和悦数字,https://www.lagou.com/jobs/8834784.html?show=18e8073f7d404fca98852914081537ff,2021-06-08,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/dc10e3ba3905340d2ad57b2fc2ef7730a61f4da7139e867a3e5a4195a7ccbdc3.html,人工智能服务 / A轮 / 50-150人,“周末双休、带薪年假、年终奖”
32,6317157,python后台,9k-16k,28807,森果,https://www.lagou.com/jobs/6317157.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验在校/应届 / 本科,https://www.lagou.com/gongsi/v1/dd2485e997ce963773887a684351002d8dec4eaf34068c44.html,IT技术服务｜咨询 / 天使轮 / 50-150人,“技术大牛，定期分享，年终奖，提供mac”
33,6755010,python后端,9k-15k,28807,森果,https://www.lagou.com/jobs/6755010.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/be9fe342aa8898d7b499cc3f9e02431207a81c498e1347e5.html,IT技术服务｜咨询 / 天使轮 / 50-150人,“技术大牛，项目奖金，自主研发，提供mac”
34,8224745,python后端开发工程师,22k-30k,81421,夜莺科技,https://www.lagou.com/jobs/8224745.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验不限 / 不限,https://www.lagou.com/gongsi/v1/5994d6d546e6a6252b6b65acbf329e12b4f0d42cf20e98ac.html,企业服务 / A轮 / 150-500人,“大牛多+5A写字楼+下午茶+扁平化管理+涨薪快”
35,8712921,开发工程师（java/.net/python）,13k-17k,67300,ThoughtWorks,https://www.lagou.com/jobs/8712921.html?show=18e8073f7d404fca98852914081537ff,2021-06-10,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/7ef375deec065da1c165c5edd77ce0a17edfe5180bd116da.html,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 2000人以上",“外企”
36,8842898,python开发工程师,12k-14k,160779,房小白,https://www.lagou.com/jobs/8842898.html?show=18e8073f7d404fca98852914081537ff,2021-05-23,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/e0ef28f29c6ba383cbd062786ca106e670a32a0f9a9bde85.html,"电商,广告营销 / 不需要融资 / 150-500人",“来吧”
37,8475053,服务端开发工程师（java/go/python）,18k-32k,7835,金山办公软件,https://www.lagou.com/jobs/8475053.html?show=18e8073f7d404fca98852914081537ff,2021-06-10,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/c2fd3b62fc993cf4859a2926895770cb96987ce2dd32e27c.html,"工具类产品,软件服务｜咨询 / 上市公司 / 2000人以上",“业务稳步 福利好 公积金全额”
38,8880015,python开发工程师,15k-30k,121855772,新大瀚人力资源管理,https://www.lagou.com/jobs/8880015.html?show=18e8073f7d404fca98852914081537ff,2021-05-28,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/9e43f242d2bf04b3bfde9aee27ec20a384ca6e7ae48acbb02edbf1542100751d.html,其他 / 不需要融资 / 2000人以上,“大厂”
39,5821931,python开发,8k-15k,75652,唯信兄弟科技,https://www.lagou.com/jobs/5821931.html?show=18e8073f7d404fca98852914081537ff,2021-01-15,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/095d1185ce9810135b2835160f4cf8554f430d61071bef96.html,"移动互联网,消费生活 / A轮 / 15-50人",“966+原始股+奖金+分红+人工智能实战”
40,8855094,python开发工程师,8k-15k,67960,飞脉科技,https://www.lagou.com/jobs/8855094.html?show=18e8073f7d404fca98852914081537ff,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/2e7dad0381b5e2829ba717b3562b58d58645c7afa0d604e5.html,"移动互联网,数据服务 / 未融资 / 15-50人",“双休、五险一金、员工生日会、团建、半年晋升”
41,8812271,python培训师,9k-15k,288520,核桃编程,https://www.lagou.com/jobs/8812271.html?show=18e8073f7d404fca98852914081537ff,2021-06-09,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/18010c6a9b779df365d434bc247c9111b9e3cee4462cda91.html,在线教育 / C轮 / 2000人以上,“六险一金”
42,8383762,python开发工程师,20k-35k,436,360,https://www.lagou.com/jobs/8383762.html?show=18e8073f7d404fca98852914081537ff,2021-03-05,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/8733946749cd08d48e67948afa236c6d.html,"工具类产品,信息检索,信息安全 / 上市公司 / 2000人以上",“15薪、核心业务、成长氛围”
43,8173876,python工程师,8k-13k,122504560,武汉思谛尚恩科技,https://www.lagou.com/jobs/8173876.html?show=18e8073f7d404fca98852914081537ff,2021-01-07,,,经验3-5年 / 不限,https://www.lagou.com/gongsi/v1/3773e47eb24bd68a9e46a979d721756e8b093c43c5d9640c8488a06f569c5912.html,"软件开发,其他 / 不需要融资 / 少于15人",“钢厂内部产业升级，与其合作有很大的发展前景”
44,7918209,python开发工程师,10k-15k,76383,小安科技,https://www.lagou.com/jobs/7918209.html?show=18e8073f7d404fca98852914081537ff,2021-05-25,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/999ef8849cfaed803b206ed3a5ae5cba5908e8b74d1d52ec.html,"旅游｜出行,智能硬件 / A轮 / 150-500人",“五险一金 年终奖金 每日下午茶”
45,8104767,python爬虫工程师,5k-6k,212693,劲捷网络,https://www.lagou.com/jobs/8104767.html?show=18e8073f7d404fca98852914081537ff,2021-06-11,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/110fefee11aeb9886fa0f4423b10e67449317e1927e2abed.html,移动互联网 / 未融资 / 15-50人,“双休，五险，餐补，车补”
46,6591689,高级 Python 后端开发工程师,15k-25k,28807,森果,https://www.lagou.com/jobs/6591689.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验5-10年 / 本科,https://www.lagou.com/gongsi/v1/60fdcf4853ef93d215ee38cbb18842b6e0cbdd2eecc9b67b.html,IT技术服务｜咨询 / 天使轮 / 50-150人,“丰厚的待遇，期权，施展才能的空间”
47,8230216,高级python开发工程师 [武汉],15k-25k,30648,绿盟科技,https://www.lagou.com/jobs/8230216.html?show=18e8073f7d404fca98852914081537ff,2021-06-08,,,经验5-10年 / 本科,https://www.lagou.com/gongsi/v1/6080000985c83f737b4d34364cc84baf149f25767d3b168f.html,信息安全 / 上市公司 / 500-2000人,“带薪年假14天；提供技术、管理双晋升通道”
48,8627450,python后端开发工程师,13k-25k,67300,ThoughtWorks,https://www.lagou.com/jobs/8627450.html?show=18e8073f7d404fca98852914081537ff,2021-04-26,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/9e20a743702c16483f32ff9612e9db1f9bb84c202bba2293.html,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 2000人以上",“扁平管理，外企氛围，福利齐全”
49,8098804,Python开发工程师（J10665） (MJ000301),15k-30k,30648,绿盟科技,https://www.lagou.com/jobs/8098804.html?show=18e8073f7d404fca98852914081537ff,2021-02-26,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/67854bf34c2d9a8f8762d1423a50587034c3586ce6a99884.html,信息安全 / 上市公司 / 500-2000人,“福利待遇、发展前景好”
50,7907233,python开发,9k-12k,122089147,海岸跃动,https://www.lagou.com/jobs/7907233.html?show=18e8073f7d404fca98852914081537ff,2020-12-29,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/ff31798acc94110d76923009cc8f4e54c8ddb296ce4c82c4a00111b4cb1299b0.html,"电商,软件开发 / 未融资 / 50-150人",“5A级办公楼，零食下午茶，五险一金”
51,8487591,python开发工程师,7k-10k,122523438,极目科技,https://www.lagou.com/jobs/8487591.html?show=18e8073f7d404fca98852914081537ff,2021-04-20,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/b3007c8b8f99478c08df9d2331ed5f4d3ecb76db68e1b0f0a5b39a7b59ae0fe5.html,"软件服务｜咨询,人工智能服务 / 未融资 / 15-50人",“双休、无出差、无加班、五险一金、十三薪”
52,7942541,python开发工程师,10k-15k,33807,房讯通,https://www.lagou.com/jobs/7942541.html?show=18e8073f7d404fca98852914081537ff,2021-04-07,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/739df70e103d05e2214148b6b8a84b16e640989de6dfd094.html,"移动互联网,数据服务 / B轮 / 150-500人",“周末双休 五险一金 定期团建 节日福利”
53,8167007,python开发工程师,10k-18k,7936,武汉安天,https://www.lagou.com/jobs/8167007.html?show=18e8073f7d404fca98852914081537ff,2021-01-18,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/42d3f42c690477d31be2d04319e56d9d4dab4cbc61a8e393.html,移动互联网 / 未融资 / 150-500人,“试用期薪资不打折 年终奖金 上下班不打卡”
54,8505939,python开发工程师,15k-20k,122677293,贝联教育,https://www.lagou.com/jobs/8505939.html?show=18e8073f7d404fca98852914081537ff,2021-03-25,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/533f4caf5f1bc897beea300e9bb89d70fb9600d0cb59a19cf451f7965e84b7b4.html,"营销服务｜咨询,新媒体,教育｜培训 / 未融资 / 50-150人",“年轻富有活力！”
55,8699177,Python开发工程师,6k-8k,120477226,百育智慧,https://www.lagou.com/jobs/8699177.html?show=18e8073f7d404fca98852914081537ff,2021-04-27,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/a2076c6d7e0dbcc8db38e2a0902c1f697d849d7f6c06aa0517c2d368ae072480.html,"人工智能,VR丨AR / 不需要融资 / 少于15人",“人工智能属于朝阳行业”
56,8297407,python开发工程师,12k-20k,120916726,旷视金智,https://www.lagou.com/jobs/8297407.html?show=18e8073f7d404fca98852914081537ff,2021-02-20,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/e8a027365e5165f61cf5562bf5772e74b7c4fc9fc91e5e0fb83c3539de898b9d.html,人工智能 / C轮 / 2000人以上,“不加班，福利多”
57,8861684,数据后台工程师（C++或python）,12k-24k,121855772,新大瀚人力资源管理,https://www.lagou.com/jobs/8861684.html?show=18e8073f7d404fca98852914081537ff,2021-05-26,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/65271d42ab08a34ecd9c000fd256ee1bfe2c8ad81b13356dc73ff2452e956cee.html,其他 / 不需要融资 / 2000人以上,“平台好”
58,8303768,后端开发工程师（Java、C#，Python）,12k-24k,67300,ThoughtWorks,https://www.lagou.com/jobs/8303768.html?show=18e8073f7d404fca98852914081537ff,2021-06-03,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/b50a8286b22514e0433030cb38419434c76d992978a4dc44.html,"软件服务｜咨询,IT技术服务｜咨询 / 不需要融资 / 2000人以上",“五险一金，定期体检，带薪年假”
59,7613205,python金融数据工程师,6k-12k,120379412,创芯杰合伙企业,https://www.lagou.com/jobs/7613205.html?show=18e8073f7d404fca98852914081537ff,2021-02-24,,,经验3-5年 / 大专,https://www.lagou.com/gongsi/v1/e185c1502f6d038fb820840cd4d2d8fd1655dc18ccefdcfc9a81dd6c00f8000d.html,"金融,软件开发 / 未融资 / 15-50人",“五险一金，下午茶，节日福利，双休”
60,8699508,java、python开发,8k-10k,123213160,天宸信息,https://www.lagou.com/jobs/8699508.html?show=18e8073f7d404fca98852914081537ff,2021-05-11,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/aec6d964b5ae0d8906d3b91f2ac12882bae209f5062ff2d9832cbc41bf43985f.html,"IT技术服务｜咨询,软件服务｜咨询,网络通信 / 未融资 / 50-150人",“良好的发展空间、完整的培训体系”
61,8347169,python后端开发工程师,10k-20k,122716343,乖保保,https://www.lagou.com/jobs/8347169.html?show=18e8073f7d404fca98852914081537ff,2021-03-24,,,经验3-5年 / 大专,https://www.lagou.com/gongsi/v1/260e891e18af2f9c6d896974f0a371a2bf0fe5a377abd01b369689f977c8880c.html,"IT技术服务｜咨询,专业服务｜咨询,金融业 / 未融资 / 150-500人",“涨薪快，5A写字楼，扁平化管理，定期团建”
62,7254057,Python爬虫工程师,5k-8k,363945,纬孚信息,https://www.lagou.com/jobs/7254057.html?show=18e8073f7d404fca98852914081537ff,2021-04-25,,,经验1-3年 / 不限,https://www.lagou.com/gongsi/v1/6ec5696efeb5558ccd68e890751dc155495dc22e8c148d57.html,"数据服务,移动互联网 / 未融资 / 少于15人","“服务端,移动互联网”"
63,8510518,产品经理,8k-13k,332578,帧迹科技,https://www.lagou.com/jobs/8510518.html?show=18e8073f7d404fca98852914081537ff,06:57发布,,,经验3-5年 / 大专,https://www.lagou.com/gongsi/v1/7e05c79af3f6cb63262f6a9f9ac1474cbe0013142fe21b77.html,移动互联网 / 未融资 / 少于15人,“双休，周一周五：早9:10~晚18：00”
64,6708785,前端研发工程师 — aPaaS 团队,20k-40k,62,字节跳动,https://www.lagou.com/jobs/6708785.html?show=18e8073f7d404fca98852914081537ff,05:39发布,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/bcf0bb5a1906174afdc8a69351ca4789.html,"内容资讯,短视频 / D轮及以上 / 2000人以上",“六险一金”
65,8688380,数据运营负责人,20k-40k,62,字节跳动,https://www.lagou.com/jobs/8688380.html?show=18e8073f7d404fca98852914081537ff,05:38发布,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/5bd04f8b0e703cab7cfeaae4d8c3466d.html,"内容资讯,短视频 / D轮及以上 / 2000人以上","“租房补贴,带薪休假,六险一金,扁平管理”"
66,7935499,中级测试工程师,10k-15k,117510531,沃点网络,https://www.lagou.com/jobs/7935499.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/7c3d66fc69e1bee2af22c85a0a67ccbbd37806ec533a02b7ca678825f09f3dca.html,"IT技术服务｜咨询,网络通信 / B轮 / 150-500人",“发展前景良好、上班氛围轻松愉悦、五险一金”
67,8863250,大数据开发工程师,10k-20k,151665,海看股份,https://www.lagou.com/jobs/8863250.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/5a064483fe6b8d1ec450dec51cc5f5418264b3e40c9b4a6b.html,新媒体 / A轮 / 150-500人,“全额社保 全额公积金 周末双休 节日福利”
68,8403035,性能测试工程师（武汉）,10k-15k,55093,东莞证券,https://www.lagou.com/jobs/8403035.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/7b5962f8e25a7d574531143f54ade893fbea0f40f8c72aba.html,金融业 / 未融资 / 2000人以上,“六险一金、周末双休”
69,8551604,软件测试工程师,10k-15k,38079,GYENNO,https://www.lagou.com/jobs/8551604.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/ddf3b0cc2d22728886c04e3ed28e1d7017063f7e54d3b2ca.html,"人工智能服务,在线医疗 / B轮 / 50-150人",“自研团队 周末双休”
70,8911822,项目测试开发负责人-有赞云方向（武汉）,15k-30k,7461,有赞,https://www.lagou.com/jobs/8911822.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/6e771c54e66b4a93fbc9ae4a4019460aa722e6aadd1e7eb2.html,软件服务｜咨询 / 上市公司 / 2000人以上,“带薪年假7天起 专属有赞E卡 生日礼、周年礼”
71,8485428,测试助理,8k-15k,7835,金山办公软件,https://www.lagou.com/jobs/8485428.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验1年以下 / 大专,https://www.lagou.com/gongsi/v1/6250f90d21254a748a0460d3ccfb7bf469347bf552a5fb14.html,"工具类产品,软件服务｜咨询 / 上市公司 / 2000人以上",“正式编制，平台稳定，五险一金”
72,7910330,系统运维工程师,7k-12k,111175,ZingFront智线,https://www.lagou.com/jobs/7910330.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/bcf9f349c2ff83aef083e3a01c8537ffb718d18137f4a455.html,"IT技术服务｜咨询,数据服务｜咨询 / A轮 / 50-150人",“六险一金 岗位晋升 超长年假 福利多多”
